2811.8,275.18677363469396
2811.9,274.8331460061621
2812.0,274.47997875151026
2812.1,274.1272712685323
2812.2,273.77502295581525
2812.3,273.4232332127378
2812.4,273.0719014394695
2812.5,272.7210270369697
2812.6,272.3706094069864
2812.7,272.0206479520552
2812.8,271.67114207549827
2812.9,271.32209118142345
2813.0,270.9734946747229
2813.1,270.62535196107234
2813.2,270.2776624469297
2813.3,269.9304255395345
2813.4,269.5836406469063
2813.5,269.2373071778441
2813.6,268.89142454192506
2813.7,268.54599214950343
2813.8,268.20100941170966
2813.9,267.85647574044935
2814.0,267.51239054840204
2814.1,267.1687532490204
2814.2,266.825563256529
2814.3,266.4828199859235
2814.4,266.1405228529693
2814.5,265.79867127420084
2814.6,265.45726466692037
2814.7,265.116302449197
2814.8,264.77578403986575
2814.9,264.4357088585263
2815.0,264.0960763255421
2815.1,263.7568858620395
2815.2,263.41813688990646
2815.3,263.07982883179164
2815.4,262.7419611111034
2815.5,262.40453315200904
2815.6,262.06754437943306
2815.7,261.73099421905704
2815.8,261.3948820973179
2815.9,261.05920744140747
2816.0,260.72396967927085
2816.1,260.38916823960614
2816.2,260.05480255186274
2816.3,259.7208720462409
2816.4,259.38737615369024
2816.5,259.0543143059092
2816.6,258.7216859353436
2816.7,258.389490475186
2816.8,258.05772735937455
2816.9,257.726396022592
2817.0,257.39549590026456
2817.1,257.0650264285613
2817.2,256.73498704439277
2817.3,256.4053771854101
2817.4,256.0761962900041
2817.5,255.74744379730433
2817.6,255.41911914717787
2817.7,255.09122178022852
2817.8,254.7637511377958
2817.9,254.4367066619539
2818.0,254.1100877955107
2818.1,253.7838939820069
2818.2,253.4581246657149
2818.3,253.1327792916379
2818.4,252.80785730550886
2818.5,252.48335815378965
2818.6,252.1592812836699
2818.7,251.8356261430662
2818.8,251.51239218062102
2818.9,251.18957884570176
2819.0,250.8671855883997
2819.1,250.54521185952933
2819.2,250.22365711062693
2819.3,249.90252079394998
2819.4,249.581802362476
2819.5,249.2615012699017
2819.6,248.94161697064195
2819.7,248.6221489198288
2819.8,248.30309657331054
2819.9,247.98445938765084
2820.0,247.66623682012764
2820.1,247.3484283287322
2820.2,247.03103337216837
2820.3,246.71405140985132
2820.4,246.39748190190687
2820.5,246.08132430917024
2820.6,245.76557809318544
2820.7,245.45024271620406
2820.8,245.13531764118449
2820.9,244.82080233179082
2821.0,244.50669625239198
2821.1,244.19299886806087
2821.2,243.87970964457324
2821.3,243.5668280484069
2821.4,243.25435354674076
2821.5,242.94228560745378
2821.6,242.63062369912421
2821.7,242.31936729102847
2821.8,242.00851585314038
2821.9,241.69806885613005
2822.0,241.38802577136317
2822.1,241.0783860708999
2822.2,240.76914922749395
2822.3,240.46031471459176
2822.4,240.1518820063315
2822.5,239.84385057754213
2822.6,239.53621990374253
2822.7,239.22898946114051
2822.8,238.922158726632
2822.9,238.61572717779995
2823.0,238.30969429291363
2823.1,238.00405955092745
2823.2,237.69882243148035
2823.3,237.39398241489454
2823.4,237.08953898217493
2823.5,236.78549161500794
2823.6,236.4818397957608
2823.7,236.17858300748043
2823.8,235.8757207338927
2823.9,235.57325245940146
2824.0,235.27117766908754
2824.1,234.9694958487081
2824.2,234.66820648469542
2824.3,234.36730906415616
2824.4,234.06680307487045
2824.5,233.76668800529094
2824.6,233.46696334454197
2824.7,233.16762858241864
2824.8,232.86868320938584
2824.9,232.57012671657736
2825.0,232.27195859579524
2825.1,231.97417833950846
2825.2,231.6767854408524
2825.3,231.37977939362779
2825.4,231.0831596922998
2825.5,230.78692583199728
2825.6,230.4910773085117
2825.7,230.19561361829633
2825.8,229.9005342584655
2825.9,229.60583872679345
2826.0,229.3115265217136
2826.1,229.01759714231764
2826.2,228.72405008835474
2826.3,228.43088486023052
2826.4,228.13810095900624
2826.5,227.8456978863979
2826.6,227.55367514477535
2826.7,227.26203223716152
2826.8,226.97076866723143
2826.9,226.67988393931128
2827.0,226.3893775583778
2827.1,226.09924903005708
2827.2,225.8094978606239
2827.3,225.52012355700083
2827.4,225.23112562675732
2827.5,224.94250357810887
2827.6,224.6542569199161
2827.7,224.36638516168392
2827.8,224.07888781356078
2827.9,223.7917643863376
2828.0,223.50501439144702
2828.1,223.21863734096263
2828.2,222.93263274759786
2828.3,222.64700012470541
2828.4,222.3617389862762
2828.5,222.0768488469386
2828.6,221.79232922195746
2828.7,221.50817962723346
2828.8,221.22439957930206
2828.9,220.94098859533278
2829.0,220.65794619312823
2829.1,220.37527189112345
2829.2,220.09296520838484
2829.3,219.81102566460942
2829.4,219.52945278012402
2829.5,219.24824607588442
2829.6,218.96740507347437
2829.7,218.686929295105
2829.8,218.40681826361376
2829.9,218.12707150246362
2830.0,217.84768853574232
2830.1,217.5686688881615
2830.2,217.29001208505582
2830.3,217.01171765238212
2830.4,216.73378511671865
2830.5,216.4562140052642
2830.6,216.1790038458372
2830.7,215.90215416687508
2830.8,215.62566449743315
2830.9,215.3495343671841
2831.0,215.0737633064169
2831.1,214.7983508460361
2831.2,214.52329651756102
2831.3,214.24859985312486
2831.4,213.97426038547385
2831.5,213.7002776479666
2831.6,213.42665117457307
2831.7,213.15338049987386
2831.8,212.8804651590594
2831.9,212.60790468792905
2832.0,212.33569862289036
2832.1,212.06384650095825
2832.2,211.7923478597541
2832.3,211.52120223750512
2832.4,211.25040917304332
2832.5,210.97996820580482
2832.6,210.7098788758291
2832.7,210.440140723758
2832.8,210.17075329083505
2832.9,209.90171611890472
2833.0,209.63302875041143
2833.1,209.3646907283989
2833.2,209.09670159650926
2833.3,208.82906089898228
