100,0,0,0,0,0,0,0,0,0
100,100,100,100,100,80,30,0,0,0
100,100,100,100,100,100,60,30,0,0
100,100,100,100,100,100,80,40,10,0
100,100,100,100,100,100,90,50,20,0
100,100,100,100,100,100,100,50,20,0
100,100,100,100,100,100,100,50,20,0
100,100,100,100,100,100,100,50,20,0
100,100,100,100,100,100,100,50,20,0
100,100,100,100,100,100,100,50,20,0
