100,0,0,0,0,0,0,0,0,0
100,100,100,100,30,0,0,0,0,0
100,100,100,100,100,80,20,0,0,0
100,100,100,100,100,100,70,20,0,0
100,100,100,100,100,100,100,50,10,0
100,100,100,100,100,100,100,70,30,0
100,100,100,100,100,100,100,70,30,0
100,100,100,100,100,100,100,70,30,0
100,100,100,100,100,100,100,70,30,0
100,100,100,100,100,100,100,70,30,0
