100,100,100,100,100,100,100,100,100,100,100,100,100,90,70,50,30,20,10,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,60,40,20,10,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,60,40,20,10,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,60,40,20,10,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,60,40,20,10,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,60,40,20,10,0
